"Year","District","Electorate","ColNames","Votes","Percentage"
1988,"Puttalam","Chilaw","Total No of Valid Votes",52165,98.62
1988,"Puttalam","Chilaw","No of Rejected Votes",731,1.38
1988,"Puttalam","Chilaw","Total No of Votes Polled",52896,74.95
1988,"Puttalam","Chilaw","No of Registered Electors",70574,NA
1988,"Puttalam","Nattandiya","Mr.Ranasinghe Premadasa",22194,53.31
1988,"Puttalam","Nattandiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18585,44.64
1988,"Puttalam","Nattandiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",851,2.04
1988,"Puttalam","Nattandiya","Total No of Valid Votes",41630,99.08
1988,"Puttalam","Nattandiya","No of Rejected Votes",388,0.92
1988,"Puttalam","Nattandiya","Total No of Votes Polled",42018,73.04
1988,"Puttalam","Nattandiya","No of Registered Electors",57526,NA
1988,"Puttalam","Wennappuwa","Mr.Ranasinghe Premadasa",28407,57.29
1988,"Puttalam","Wennappuwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",20234,40.81
1988,"Puttalam","Wennappuwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",941,1.9
1988,"Puttalam","Wennappuwa","Total No of Valid Votes",49582,98.54
1988,"Puttalam","Wennappuwa","No of Rejected Votes",736,1.46
1988,"Puttalam","Wennappuwa","Total No of Votes Polled",50318,75.96
1988,"Puttalam","Wennappuwa","No of Registered Electors",66244,NA
1988,"Puttalam","Postal District Votes","Mr.Ranasinghe Premadasa",1192,51.85
1988,"Puttalam","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1031,44.85
1988,"Puttalam","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",76,3.31
1988,"Puttalam","Postal District Votes","Total No of Valid Votes",2299,96.43
1988,"Puttalam","Postal District Votes","No of Rejected Votes",85,3.57
1988,"Puttalam","Postal District Votes","Total No of Votes Polled",2384,NA
1988,"Puttalam","Final District Results","Mr.Ranasinghe Premadasa",125339,55.89
1988,"Puttalam","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",94823,42.28
1988,"Puttalam","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",4093,1.83
1988,"Puttalam","Final District Results","Total No of Valid Votes",224255,98.2
1988,"Puttalam","Final District Results","No of Rejected Votes",2965,1.3
1988,"Puttalam","Final District Results","Total No of Votes Polled",227220,71.23
1988,"Puttalam","Final District Results","No of Registered Electors",319003,NA
1988,"Anuradhapura","Medawachchiya","Mr.Ranasinghe Premadasa",8367,39.32
1988,"Anuradhapura","Medawachchiya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12542,58.94
1988,"Anuradhapura","Medawachchiya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",371,1.74
1988,"Anuradhapura","Medawachchiya","Total No of Valid Votes",21280,97.89
1988,"Anuradhapura","Medawachchiya","No of Rejected Votes",459,2.11
1988,"Anuradhapura","Medawachchiya","Total No of Votes Polled",21739,45.47
1988,"Anuradhapura","Medawachchiya","No of Registered Electors",47805,NA
1988,"Anuradhapura","Horowapatana","Mr.Ranasinghe Premadasa",4023,36.01
1988,"Anuradhapura","Horowapatana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",7038,62.99
1988,"Anuradhapura","Horowapatana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",112,1
1988,"Anuradhapura","Horowapatana","Total No of Valid Votes",11173,97.86
1988,"Anuradhapura","Horowapatana","No of Rejected Votes",244,2.14
1988,"Anuradhapura","Horowapatana","Total No of Votes Polled",11417,26.69
1988,"Anuradhapura","Horowapatana","No of Registered Electors",42773,NA
1988,"Anuradhapura","Anuradhapura-East","Mr.Ranasinghe Premadasa",10310,45.94
1988,"Anuradhapura","Anuradhapura-East","Mrs.Sirimavo Ratwatte Dias Bandaranaike",11516,51.31
1988,"Anuradhapura","Anuradhapura-East","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",617,2.75
1988,"Anuradhapura","Anuradhapura-East","Total No of Valid Votes",22443,98.37
1988,"Anuradhapura","Anuradhapura-East","No of Rejected Votes",371,1.63
1988,"Anuradhapura","Anuradhapura-East","Total No of Votes Polled",22814,45.32
1988,"Anuradhapura","Anuradhapura-East","No of Registered Electors",50340,NA
1988,"Anuradhapura","Anuradhapura-West","Mr.Ranasinghe Premadasa",14857,48.23
1988,"Anuradhapura","Anuradhapura-West","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15492,50.29
1988,"Anuradhapura","Anuradhapura-West","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",457,1.48
1988,"Anuradhapura","Anuradhapura-West","Total No of Valid Votes",30806,98.63
1988,"Anuradhapura","Anuradhapura-West","No of Rejected Votes",428,1.37
1988,"Anuradhapura","Anuradhapura-West","Total No of Votes Polled",31234,59.44
1988,"Anuradhapura","Anuradhapura-West","No of Registered Electors",52547,NA
1988,"Anuradhapura","Kalawewa","Mr.Ranasinghe Premadasa",8947,36.98
1988,"Anuradhapura","Kalawewa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14637,60.5
1988,"Anuradhapura","Kalawewa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",611,2.53
1988,"Anuradhapura","Kalawewa","Total No of Valid Votes",24195,98.51
1988,"Anuradhapura","Kalawewa","No of Rejected Votes",365,1.49
1988,"Anuradhapura","Kalawewa","Total No of Votes Polled",24560,37.24
1988,"Anuradhapura","Kalawewa","No of Registered Electors",65945,NA
1988,"Anuradhapura","Mihintale","Mr.Ranasinghe Premadasa",4027,49.21
1988,"Anuradhapura","Mihintale","Mrs.Sirimavo Ratwatte Dias Bandaranaike",4018,49.1
1988,"Anuradhapura","Mihintale","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",138,1.69
1988,"Anuradhapura","Mihintale","Total No of Valid Votes",8183,97.49
1988,"Anuradhapura","Mihintale","No of Rejected Votes",211,2.51
1988,"Anuradhapura","Mihintale","Total No of Votes Polled",8394,24.94
1988,"Anuradhapura","Mihintale","No of Registered Electors",33651,NA
1988,"Anuradhapura","Kekirawa","Mr.Ranasinghe Premadasa",5683,43.46
1988,"Anuradhapura","Kekirawa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",7203,55.08
1988,"Anuradhapura","Kekirawa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",191,1.46
1988,"Anuradhapura","Kekirawa","Total No of Valid Votes",13077,99.02
1988,"Anuradhapura","Kekirawa","No of Rejected Votes",129,0.98
1988,"Anuradhapura","Kekirawa","Total No of Votes Polled",13206,32.2
1988,"Anuradhapura","Kekirawa","No of Registered Electors",41013,NA
1988,"Anuradhapura","Postal District Votes","Mr.Ranasinghe Premadasa",737,49.9
1988,"Anuradhapura","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",708,47.94
1988,"Anuradhapura","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",32,2.17
1988,"Anuradhapura","Postal District Votes","Total No of Valid Votes",1477,100
1988,"Anuradhapura","Postal District Votes","No of Rejected Votes",0,0
1988,"Anuradhapura","Postal District Votes","Total No of Votes Polled",1477,NA
1988,"Anuradhapura","Final District Results","Mr.Ranasinghe Premadasa",56951,42.94
1988,"Anuradhapura","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",73154,55.15
1988,"Anuradhapura","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2529,1.91
1988,"Anuradhapura","Final District Results","Total No of Valid Votes",132634,98.2
1988,"Anuradhapura","Final District Results","No of Rejected Votes",2207,1.64
1988,"Anuradhapura","Final District Results","Total No of Votes Polled",134841,40.36
1988,"Anuradhapura","Final District Results","No of Registered Electors",334074,NA
1988,"Polonnaruwa","Minneriya","Mr.Ranasinghe Premadasa",2433,51.98
1988,"Polonnaruwa","Minneriya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",2123,45.35
1988,"Polonnaruwa","Minneriya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",125,2.67
1988,"Polonnaruwa","Minneriya","Total No of Valid Votes",4681,99.07
1988,"Polonnaruwa","Minneriya","No of Rejected Votes",44,0.93
1988,"Polonnaruwa","Minneriya","Total No of Votes Polled",4725,9.43
1988,"Polonnaruwa","Minneriya","No of Registered Electors",50128,NA
1988,"Polonnaruwa","Medirigiriya","Mr.Ranasinghe Premadasa",6592,64.31
1988,"Polonnaruwa","Medirigiriya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3497,34.12
1988,"Polonnaruwa","Medirigiriya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",161,1.57
1988,"Polonnaruwa","Medirigiriya","Total No of Valid Votes",10250,95.81
1988,"Polonnaruwa","Medirigiriya","No of Rejected Votes",448,4.19
1988,"Polonnaruwa","Medirigiriya","Total No of Votes Polled",10698,21.95
1988,"Polonnaruwa","Medirigiriya","No of Registered Electors",48728,NA
1988,"Polonnaruwa","Polonnaruwa","Mr.Ranasinghe Premadasa",17179,53.43
1988,"Polonnaruwa","Polonnaruwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14320,44.54
1988,"Polonnaruwa","Polonnaruwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",651,2.02
1988,"Polonnaruwa","Polonnaruwa","Total No of Valid Votes",32150,98.07
1988,"Polonnaruwa","Polonnaruwa","No of Rejected Votes",634,1.93
1988,"Polonnaruwa","Polonnaruwa","Total No of Votes Polled",32784,50.53
1988,"Polonnaruwa","Polonnaruwa","No of Registered Electors",64885,NA
1988,"Polonnaruwa","Postal District Votes","Mr.Ranasinghe Premadasa",188,42.63
1988,"Polonnaruwa","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",233,52.83
1988,"Polonnaruwa","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",20,4.54
1988,"Polonnaruwa","Postal District Votes","Total No of Valid Votes",441,93.43
1988,"Polonnaruwa","Postal District Votes","No of Rejected Votes",31,6.57
1988,"Polonnaruwa","Postal District Votes","Total No of Votes Polled",472,NA
1988,"Polonnaruwa","Final District Results","Mr.Ranasinghe Premadasa",26392,55.54
1988,"Polonnaruwa","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",20173,42.45
1988,"Polonnaruwa","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",957,2.01
1988,"Polonnaruwa","Final District Results","Total No of Valid Votes",47522,98.2
1988,"Polonnaruwa","Final District Results","No of Rejected Votes",1157,2.38
1988,"Polonnaruwa","Final District Results","Total No of Votes Polled",48679,29.73
1988,"Polonnaruwa","Final District Results","No of Registered Electors",163741,NA
1988,"Badulla","Mahiyangane","Mr.Ranasinghe Premadasa",16990,67.5
1988,"Badulla","Mahiyangane","Mrs.Sirimavo Ratwatte Dias Bandaranaike",7682,30.52
1988,"Badulla","Mahiyangane","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",499,1.98
1988,"Badulla","Mahiyangane","Total No of Valid Votes",25171,98.3
1988,"Badulla","Mahiyangane","No of Rejected Votes",435,1.7
1988,"Badulla","Mahiyangane","Total No of Votes Polled",25606,54.8
1988,"Badulla","Mahiyangane","No of Registered Electors",46724,NA
1988,"Badulla","Wiyaluwa","Mr.Ranasinghe Premadasa",6397,52.49
1988,"Badulla","Wiyaluwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5575,45.75
1988,"Badulla","Wiyaluwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",214,1.76
1988,"Badulla","Wiyaluwa","Total No of Valid Votes",12186,97.71
1988,"Badulla","Wiyaluwa","No of Rejected Votes",285,2.29
1988,"Badulla","Wiyaluwa","Total No of Votes Polled",12471,40.94
1988,"Badulla","Wiyaluwa","No of Registered Electors",30460,NA
1988,"Badulla","Passara","Mr.Ranasinghe Premadasa",7056,65.31
1988,"Badulla","Passara","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3500,32.4
1988,"Badulla","Passara","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",230,2.13
1988,"Badulla","Passara","Total No of Valid Votes",10804,96.22
1988,"Badulla","Passara","No of Rejected Votes",425,3.78
1988,"Badulla","Passara","Total No of Votes Polled",11229,35.64
1988,"Badulla","Passara","No of Registered Electors",31509,NA
1988,"Badulla","Badulla","Mr.Ranasinghe Premadasa",4968,57.82
1988,"Badulla","Badulla","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3160,36.78
1988,"Badulla","Badulla","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",464,5.4
1988,"Badulla","Badulla","Total No of Valid Votes",8592,97.89
1988,"Badulla","Badulla","No of Rejected Votes",185,2.11
1988,"Badulla","Badulla","Total No of Votes Polled",8777,27.49
1988,"Badulla","Badulla","No of Registered Electors",31924,NA
1988,"Badulla","Hali-Ela","Mr.Ranasinghe Premadasa",10005,58.4
1988,"Badulla","Hali-Ela","Mrs.Sirimavo Ratwatte Dias Bandaranaike",6585,38.43
1988,"Badulla","Hali-Ela","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",543,3.17
1988,"Badulla","Hali-Ela","Total No of Valid Votes",17133,97.35
1988,"Badulla","Hali-Ela","No of Rejected Votes",466,2.65
1988,"Badulla","Hali-Ela","Total No of Votes Polled",17599,49.76
1988,"Badulla","Hali-Ela","No of Registered Electors",35367,NA
1988,"Badulla","Uva-Paranagama","Mr.Ranasinghe Premadasa",3255,76.35
1988,"Badulla","Uva-Paranagama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",956,22.43
1988,"Badulla","Uva-Paranagama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",52,1.22
1988,"Badulla","Uva-Paranagama","Total No of Valid Votes",4263,97.04
1988,"Badulla","Uva-Paranagama","No of Rejected Votes",130,2.96
1988,"Badulla","Uva-Paranagama","Total No of Votes Polled",4393,11.4
1988,"Badulla","Uva-Paranagama","No of Registered Electors",38520,NA
1988,"Badulla","Welimada","Mr.Ranasinghe Premadasa",7491,66.27
1988,"Badulla","Welimada","Mrs.Sirimavo Ratwatte Dias Bandaranaike",3580,31.67
1988,"Badulla","Welimada","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",232,2.05
1988,"Badulla","Welimada","Total No of Valid Votes",11303,97.99
1988,"Badulla","Welimada","No of Rejected Votes",232,2.01
1988,"Badulla","Welimada","Total No of Votes Polled",11535,27.57
1988,"Badulla","Welimada","No of Registered Electors",41846,NA
1988,"Badulla","Bandarawela","Mr.Ranasinghe Premadasa",14191,54.27
1988,"Badulla","Bandarawela","Mrs.Sirimavo Ratwatte Dias Bandaranaike",11182,42.76
1988,"Badulla","Bandarawela","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",776,2.97
1988,"Badulla","Bandarawela","Total No of Valid Votes",26149,97.33
1988,"Badulla","Bandarawela","No of Rejected Votes",717,2.67
1988,"Badulla","Bandarawela","Total No of Votes Polled",26866,63.26
1988,"Badulla","Bandarawela","No of Registered Electors",42467,NA
1988,"Badulla","Haputale","Mr.Ranasinghe Premadasa",10426,55.34
1988,"Badulla","Haputale","Mrs.Sirimavo Ratwatte Dias Bandaranaike",8003,42.48
1988,"Badulla","Haputale","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",412,2.19
1988,"Badulla","Haputale","Total No of Valid Votes",18841,97.92
1988,"Badulla","Haputale","No of Rejected Votes",401,2.08
1988,"Badulla","Haputale","Total No of Votes Polled",19242,62.79
1988,"Badulla","Haputale","No of Registered Electors",30645,NA
1988,"Badulla","Postal District Votes","Mr.Ranasinghe Premadasa",0,0
1988,"Badulla","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",0,0
1988,"Badulla","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",0,0
1988,"Badulla","Postal District Votes","Total No of Valid Votes",0,0
1988,"Badulla","Postal District Votes","No of Rejected Votes",0,0
1988,"Badulla","Postal District Votes","Total No of Votes Polled",0,NA
1988,"Badulla","Final District Results","Mr.Ranasinghe Premadasa",80779,67.5
1988,"Badulla","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",50223,30.52
1988,"Badulla","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",3422,1.98
1988,"Badulla","Final District Results","Total No of Valid Votes",134442,98.3
1988,"Badulla","Final District Results","No of Rejected Votes",3276,1.7
1988,"Badulla","Final District Results","Total No of Votes Polled",137718,41.8
1988,"Badulla","Final District Results","No of Registered Electors",329462,NA
1988,"Monaragala","Bibile","Mr.Ranasinghe Premadasa",9091,60.73
1988,"Monaragala","Bibile","Mrs.Sirimavo Ratwatte Dias Bandaranaike",5507,36.79
1988,"Monaragala","Bibile","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",371,2.48
1988,"Monaragala","Bibile","Total No of Valid Votes",14969,96.72
1988,"Monaragala","Bibile","No of Rejected Votes",507,3.28
1988,"Monaragala","Bibile","Total No of Votes Polled",15476,35.91
1988,"Monaragala","Bibile","No of Registered Electors",43093,NA
1988,"Monaragala","Monaragala","Mr.Ranasinghe Premadasa",1781,54.68
1988,"Monaragala","Monaragala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1366,41.94
1988,"Monaragala","Monaragala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",110,3.38
1988,"Monaragala","Monaragala","Total No of Valid Votes",3257,96.56
1988,"Monaragala","Monaragala","No of Rejected Votes",116,3.44
1988,"Monaragala","Monaragala","Total No of Votes Polled",3373,6.51
1988,"Monaragala","Monaragala","No of Registered Electors",51823,NA
1988,"Monaragala","Wellawaya","Mr.Ranasinghe Premadasa",5895,71.07
1988,"Monaragala","Wellawaya","Mrs.Sirimavo Ratwatte Dias Bandaranaike",2188,26.38
1988,"Monaragala","Wellawaya","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",212,2.56
1988,"Monaragala","Wellawaya","Total No of Valid Votes",8295,97.75
1988,"Monaragala","Wellawaya","No of Rejected Votes",191,2.25
1988,"Monaragala","Wellawaya","Total No of Votes Polled",8486,12.66
1988,"Monaragala","Wellawaya","No of Registered Electors",67011,NA
1988,"Monaragala","Postal District Votes","Mr.Ranasinghe Premadasa",105,61.4
1988,"Monaragala","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",62,36.26
1988,"Monaragala","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",4,2.34
1988,"Monaragala","Postal District Votes","Total No of Valid Votes",171,82.21
1988,"Monaragala","Postal District Votes","No of Rejected Votes",37,17.79
1988,"Monaragala","Postal District Votes","Total No of Votes Polled",208,NA
1988,"Monaragala","Final District Results","Mr.Ranasinghe Premadasa",16872,63.21
1988,"Monaragala","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",9123,34.18
1988,"Monaragala","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",697,2.61
1988,"Monaragala","Final District Results","Total No of Valid Votes",26692,98.2
1988,"Monaragala","Final District Results","No of Rejected Votes",851,3.09
1988,"Monaragala","Final District Results","Total No of Votes Polled",27543,17.01
1988,"Monaragala","Final District Results","No of Registered Electors",161927,NA
1988,"Ratnapura","Eheliyagoda","Mr.Ranasinghe Premadasa",24281,54
1988,"Ratnapura","Eheliyagoda","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18647,41.47
1988,"Ratnapura","Eheliyagoda","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",2037,4.53
1988,"Ratnapura","Eheliyagoda","Total No of Valid Votes",44965,98.83
1988,"Ratnapura","Eheliyagoda","No of Rejected Votes",533,1.17
1988,"Ratnapura","Eheliyagoda","Total No of Votes Polled",45498,74.34
1988,"Ratnapura","Eheliyagoda","No of Registered Electors",61203,NA
1988,"Ratnapura","Ratnapura","Mr.Ranasinghe Premadasa",26029,47.2
1988,"Ratnapura","Ratnapura","Mrs.Sirimavo Ratwatte Dias Bandaranaike",27658,50.15
1988,"Ratnapura","Ratnapura","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1460,2.65
1988,"Ratnapura","Ratnapura","Total No of Valid Votes",55147,98.91
1988,"Ratnapura","Ratnapura","No of Rejected Votes",608,1.09
1988,"Ratnapura","Ratnapura","Total No of Votes Polled",55755,79.6
1988,"Ratnapura","Ratnapura","No of Registered Electors",70048,NA
1988,"Ratnapura","Pelmadulla","Mr.Ranasinghe Premadasa",18370,51.4
1988,"Ratnapura","Pelmadulla","Mrs.Sirimavo Ratwatte Dias Bandaranaike",16719,46.78
1988,"Ratnapura","Pelmadulla","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",651,1.82
1988,"Ratnapura","Pelmadulla","Total No of Valid Votes",35740,98.89
1988,"Ratnapura","Pelmadulla","No of Rejected Votes",400,1.11
1988,"Ratnapura","Pelmadulla","Total No of Votes Polled",36140,82.47
1988,"Ratnapura","Pelmadulla","No of Registered Electors",43820,NA
1988,"Ratnapura","Balangoda","Mr.Ranasinghe Premadasa",24802,52.05
1988,"Ratnapura","Balangoda","Mrs.Sirimavo Ratwatte Dias Bandaranaike",22074,46.33
1988,"Ratnapura","Balangoda","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",771,1.62
1988,"Ratnapura","Balangoda","Total No of Valid Votes",47647,98.93
1988,"Ratnapura","Balangoda","No of Rejected Votes",516,1.07
1988,"Ratnapura","Balangoda","Total No of Votes Polled",48163,80.73
1988,"Ratnapura","Balangoda","No of Registered Electors",59661,NA
1988,"Ratnapura","Rakwana","Mr.Ranasinghe Premadasa",26643,57.93
1988,"Ratnapura","Rakwana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",18744,40.75
1988,"Ratnapura","Rakwana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",608,1.32
1988,"Ratnapura","Rakwana","Total No of Valid Votes",45995,98.84
1988,"Ratnapura","Rakwana","No of Rejected Votes",538,1.16
1988,"Ratnapura","Rakwana","Total No of Votes Polled",46533,79.46
1988,"Ratnapura","Rakwana","No of Registered Electors",58565,NA
1988,"Ratnapura","Nivitigala","Mr.Ranasinghe Premadasa",23198,51.13
1988,"Ratnapura","Nivitigala","Mrs.Sirimavo Ratwatte Dias Bandaranaike",21298,46.94
1988,"Ratnapura","Nivitigala","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",876,1.93
1988,"Ratnapura","Nivitigala","Total No of Valid Votes",45372,98.98
1988,"Ratnapura","Nivitigala","No of Rejected Votes",467,1.02
1988,"Ratnapura","Nivitigala","Total No of Votes Polled",45839,84.89
1988,"Ratnapura","Nivitigala","No of Registered Electors",54001,NA
1988,"Ratnapura","Kalawana","Mr.Ranasinghe Premadasa",14316,50.25
1988,"Ratnapura","Kalawana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12994,45.61
1988,"Ratnapura","Kalawana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",1180,4.14
1988,"Ratnapura","Kalawana","Total No of Valid Votes",28490,98.72
1988,"Ratnapura","Kalawana","No of Rejected Votes",369,1.28
1988,"Ratnapura","Kalawana","Total No of Votes Polled",28859,78.97
1988,"Ratnapura","Kalawana","No of Registered Electors",36544,NA
1988,"Ratnapura","Kolonna","Mr.Ranasinghe Premadasa",21204,50.23
1988,"Ratnapura","Kolonna","Mrs.Sirimavo Ratwatte Dias Bandaranaike",20184,47.81
1988,"Ratnapura","Kolonna","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",829,1.96
1988,"Ratnapura","Kolonna","Total No of Valid Votes",42217,98.56
1988,"Ratnapura","Kolonna","No of Rejected Votes",615,1.44
1988,"Ratnapura","Kolonna","Total No of Votes Polled",42832,58.37
1988,"Ratnapura","Kolonna","No of Registered Electors",73382,NA
1988,"Ratnapura","Postal District Votes","Mr.Ranasinghe Premadasa",1779,51.66
1988,"Ratnapura","Postal District Votes","Mrs.Sirimavo Ratwatte Dias Bandaranaike",1561,45.33
1988,"Ratnapura","Postal District Votes","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",104,3.02
1988,"Ratnapura","Postal District Votes","Total No of Valid Votes",3444,98.09
1988,"Ratnapura","Postal District Votes","No of Rejected Votes",67,1.91
1988,"Ratnapura","Postal District Votes","Total No of Votes Polled",3511,NA
1988,"Ratnapura","Final District Results","Mr.Ranasinghe Premadasa",180622,51.75
1988,"Ratnapura","Final District Results","Mrs.Sirimavo Ratwatte Dias Bandaranaike",159879,45.81
1988,"Ratnapura","Final District Results","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",8516,2.44
1988,"Ratnapura","Final District Results","Total No of Valid Votes",349017,98.84
1988,"Ratnapura","Final District Results","No of Rejected Votes",4113,1.16
1988,"Ratnapura","Final District Results","Total No of Votes Polled",353130,77.23
1988,"Ratnapura","Final District Results","No of Registered Electors",457224,NA
1988,"Kegalle","Dedigama","Mr.Ranasinghe Premadasa",20951,57.27
1988,"Kegalle","Dedigama","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15046,41.13
1988,"Kegalle","Dedigama","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",587,1.6
1988,"Kegalle","Dedigama","Total No of Valid Votes",36584,98.93
1988,"Kegalle","Dedigama","No of Rejected Votes",396,1.07
1988,"Kegalle","Dedigama","Total No of Votes Polled",36980,59.97
1988,"Kegalle","Dedigama","No of Registered Electors",61669,NA
1988,"Kegalle","Galigamuwa","Mr.Ranasinghe Premadasa",16732,53.16
1988,"Kegalle","Galigamuwa","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14160,44.99
1988,"Kegalle","Galigamuwa","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",580,1.84
1988,"Kegalle","Galigamuwa","Total No of Valid Votes",31472,98.22
1988,"Kegalle","Galigamuwa","No of Rejected Votes",570,1.78
1988,"Kegalle","Galigamuwa","Total No of Votes Polled",32042,66.38
1988,"Kegalle","Galigamuwa","No of Registered Electors",48269,NA
1988,"Kegalle","Kegalle","Mr.Ranasinghe Premadasa",15167,48.79
1988,"Kegalle","Kegalle","Mrs.Sirimavo Ratwatte Dias Bandaranaike",15226,48.98
1988,"Kegalle","Kegalle","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",694,2.23
1988,"Kegalle","Kegalle","Total No of Valid Votes",31087,98.5
1988,"Kegalle","Kegalle","No of Rejected Votes",474,1.5
1988,"Kegalle","Kegalle","Total No of Votes Polled",31561,65.46
1988,"Kegalle","Kegalle","No of Registered Electors",48217,NA
1988,"Kegalle","Rambukkana","Mr.Ranasinghe Premadasa",16033,55.18
1988,"Kegalle","Rambukkana","Mrs.Sirimavo Ratwatte Dias Bandaranaike",12490,42.98
1988,"Kegalle","Rambukkana","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",535,1.84
1988,"Kegalle","Rambukkana","Total No of Valid Votes",29058,98.61
1988,"Kegalle","Rambukkana","No of Rejected Votes",411,1.39
1988,"Kegalle","Rambukkana","Total No of Votes Polled",29469,67.21
1988,"Kegalle","Rambukkana","No of Registered Electors",43847,NA
1988,"Kegalle","Mawanella","Mr.Ranasinghe Premadasa",22423,60.52
1988,"Kegalle","Mawanella","Mrs.Sirimavo Ratwatte Dias Bandaranaike",14094,38.04
1988,"Kegalle","Mawanella","Mr.Ahangama Vithanage Oswin Nandimitra Abhayagunasekara",535,1.44
